"COL_NAME"	"CHAR_VAL"	"NUM_VAL"	"SHRTDESC"	"EXT_DESC"
"DLCV011"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DLCV011"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"USECV011"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"USECV011"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"USECV011"	"0"	0	"MEASUREMENT OKAY"	"MEASUREMENT OKAY"
"USECV011"	"1"	1	"SUSPECT, ACCEPTED"	"MEASUREMENT SUSPECT, BUT ACCEPTED"
"USECV011"	"2"	2	"MEASURE INVALID"	"MEASUREMENT INVALID"
"CMTCV011"	"??"		"MEAS QUAL-INDETRMNT"	"MEASUREMENT QUALITY INDETERMINATE"
"CMTCV011"	"AC"		"MEAS>UPPER CALIB PT"	"MEASUREMENT > UPPER CALIBRATION POINT"
"CMTCV011"	"BD"		"MEAS BELOW DL"	"MEASUREMENT BELOW DETECTION LIMIT"
"CMTCV011"	"FB"		"MEAS OK,IN ASSOC BLK"	"MEASUREMENT OKAY, ANALYTE IN ASSOC. BLK"
"CMTCV011"	"NA"		"MEASUREMENT NOTAVAIL"	"MEASUREMENT NOT AVAILABLE"
"CMTCV011"	"ND"		"MEAS NOT DETECTED"	"MEASUREMENT NOT DETECTED"
"CMTCV011"	"OK"		"MEASUREMENT OK"	"MEASUREMENT OKAY"
"CMTCV011"	"OS"		"MEAS BEYOND STD RNG"	"MEASUREMENT BEYOND STD. CALIBR. RANGE"
"CMTCV011"	"RI"		"MEAS OK,REJ ANALYSIS"	"MEASUREMENT OKAY, RE-INJECTION ANALYSIS"
"CMTCV011"	"XY"		"MEAS SUSPECT/INCONST"	"MEASUREMENT SUSPECT/INCONSISTENT"
"DFLCV011"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DFLCV011"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DFLCV011"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"DFLCV011"	"100"	100	"DETECTED"	"DETECTED"
"AN1CV011"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"AN1CV011"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"AN1CV011"	"-777"	-777	"REFUSAL"	"REFUSAL"
"AN1CV011"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"AN1CV011"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN1CV011"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"AN1CV011"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN1CV011"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"AN2CV011"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN2CV011"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN2CV011"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"AN2CV011"	"100"	100	"DETECTED"	"DETECTED"
"CIDV014"	"M001"		"Arsenic"	"Arsenic                           7440-38-2  (#211 in NHEXAS Region 5)"
"CIDV014"	"M002"		"Barium"	"Barium                           7440-39-3   (#212 in NHEXAS Region 5)"
"CIDV014"	"M003"		"Cadmium"	"Cadmium                       7440-43-9   (#213 in NHEXAS Region 5)"
"CIDV014"	"M004"		"Chromium"	"Chromium (Total)           7440-47-3   (#214 in NHEXAS Region 5)"
"CIDV014"	"M005"		"Copper"	"Copper                           7440-50-8  (#215 in NHEXAS Region 5)"
"CIDV014"	"M006"		"Lead"	"Lead                              7439-92-1  (#216 in NHEXAS Region 5)"
"CIDV014"	"M007"		"Manganese"	"Manganese                    7439-96-5  (#217 in NHEXAS Region 5)"
"CIDV014"	"M008"		"Nickel"	"Nickel                            7440-02-0  (#218 in NHEXAS Region 5)"
"CIDV014"	"M009"		"Selenium"	"Selenium                       7782-49-2  (#219 in NHEXAS Region 5)"
"CIDV014"	"M010"		"Vanadium"	"Vanadium                      7440-62-2  (#220 in NHEXAS Region 5)"
"CIDV014"	"M011"		"Zinc"	"Zinc                               7440-66-6  (#221 in NHEXAS Region 5)"
"CIDV014"	"M012"		"Mercury"	"Mercury                         7439-97-6  (#222 in NHEXAS Region 5)"
"CIDV014"	"V001"		"1,1,1-TCA"	"1,1,1-Trichloroethane       71-55-6 (#101 in NHEXAS Region 5)"
"CIDV014"	"V002"		"1,1,2,2-PCA"	"1,1,2,2-Tetrachloroethane 79-34-5 (#102 in NHEXAS Region 5)"
"CIDV014"	"V003"		"1,1,2-TCA"	"1,1,2-Trichloroethane       79-00-5 (#103 in NHEXAS Region 5)"
"CIDV014"	"V004"		"1,1-Dichloroethane"	"1,1-Dichloroethane          75-34-3 (#104 in NHEXAS Region 5)"
"CIDV014"	"V005"		"1,1-Dichloroethene"	"1,1-Dichloroethene          75-34-4 (#105 in NHEXAS Region 5)"
"CIDV014"	"V006"		"1,2-Dichlorobenzene"	"1,2-Dichlorobenzene        95-50-1 (#106 in NHEXAS Region 5)"
"CIDV014"	"V007"		"1,2-Dichloroethane"	"1,2-Dichloroethane        107-06-2 (#107 in NHEXAS Region 5)"
"CIDV014"	"V008"		"1,2-Dichloropropane"	"1,2-Dichloropropane        78-87-5 (#108 in NHEXAS Region 5)"
"CIDV014"	"V009"		"1,3-Dichlorobenzene"	"1,3-Dichlorobenzene      541-73-1 (#109 in NHEXAS Region 5)"
"CIDV014"	"V010"		"1,4-Dichlorobenzene"	"1,4-Dichlorobenzene      106-46-7 (#110 in NHEXAS Region 5)"
"CIDV014"	"V011"		"Benzene"	"Benzene                            71-43-2 (#111 in NHEXAS Region 5)"
"CIDV014"	"V012"		"Carbon Tetrachloride"	"Carbon Tetrachloride           56-23-5 (#112 in NHEXAS Region 5)"
"CIDV014"	"V013"		"Chlorobenzene"	"Chlorobenzene                  108-90-7 (#113 in NHEXAS Region 5)"
"CIDV014"	"V014"		"Chloroform"	"Chloroform                         67-66-3  (#114 in NHEXAS Region 5)"
"CIDV014"	"V015"		"Ethylbenzene"	"Ethylbenzene                    100-41-4 (#115 in NHEXAS Region 5)"
"CIDV014"	"V016"		"Methylene Chloride"	"Methylene Chloride            75-09-2   (#116 in NHEXAS Region 5)"
"CIDV014"	"V017"		"Styrene"	"Styrene                            100-42-5  (#117 in NHEXAS Region 5)"
"CIDV014"	"V018"		"Tetrachoroethylene"	"Tetrachoroethylene            127-18-4  (#118 in NHEXAS Region 5)"
"CIDV014"	"V019"		"Toluene"	"Toluene                            108-88-3  (#119 in NHEXAS Region 5)"
"CIDV014"	"V020"		"Trichloroethylene"	"Trichloroethylene               79-01-6   (#120 in NHEXAS Region 5)"
"CIDV014"	"V021"		"cis-1,2-Dichloroethe"	"cis-1,2-Dichloroethene       156-59-2 (#121 in NHEXAS Region 5)"
"CIDV014"	"V022"		"m,p-Xylene"	"m,p-Xylene m(108-38-3), p(106-42-3) (#122 in NHEXAS Region 5)"
"CIDV014"	"V023"		"o-Xylene"	"o-Xylene                           95-47-6    (#123 in NHEXAS Region 5)"
"CIDV014"	"XXXX"		"Not Applicable"	"Not applicable here- usually references a situation where the analyte was not part of the intended analysis"
"CIDV014"	"Z001"		"Particles"	"Particles                                         (#210 in NHEXAS Region 5)"
"CIDV014"	"Z002"		"Creatinine"	"Creatinine                       60-27-5 (#223 in NHEXAS Region 5)"
"CONCV014"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"CONCV014"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"CONCV014"	"-777"	-777	"REFUSAL"	"REFUSAL"
"CONCV014"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"CONCV014"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"CONCV014"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"CONCV014"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"CONCV014"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"DLCV014"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"DLCV014"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"DLCV014"	"-777"	-777	"REFUSAL"	"REFUSAL"
"DLCV014"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"DLCV014"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DLCV014"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"DLCV014"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DLCV014"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"USECV014"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"USECV014"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"USECV014"	"0"	0	"MEASUREMENT OKAY"	"MEASUREMENT OKAY"
"USECV014"	"1"	1	"SUSPECT, ACCEPTED"	"MEASUREMENT SUSPECT, BUT ACCEPTED"
"USECV014"	"2"	2	"MEASURE INVALID"	"MEASUREMENT INVALID"
"CMTCV014"	"??"		"MEAS QUAL-INDETRMNT"	"MEASUREMENT QUALITY INDETERMINATE"
"CMTCV014"	"AC"		"MEAS>UPPER CALIB PT"	"MEASUREMENT > UPPER CALIBRATION POINT"
"CMTCV014"	"BD"		"MEAS BELOW DL"	"MEASUREMENT BELOW DETECTION LIMIT"
"CMTCV014"	"FB"		"MEAS OK,IN ASSOC BLK"	"MEASUREMENT OKAY, ANALYTE IN ASSOC. BLK"
"CMTCV014"	"NA"		"MEASUREMENT NOTAVAIL"	"MEASUREMENT NOT AVAILABLE"
"CMTCV014"	"ND"		"MEAS NOT DETECTED"	"MEASUREMENT NOT DETECTED"
"CMTCV014"	"OK"		"MEASUREMENT OK"	"MEASUREMENT OKAY"
"CMTCV014"	"OS"		"MEAS BEYOND STD RNG"	"MEASUREMENT BEYOND STD. CALIBR. RANGE"
"CMTCV014"	"RI"		"MEAS OK,REJ ANALYSIS"	"MEASUREMENT OKAY, RE-INJECTION ANALYSIS"
"CMTCV014"	"XY"		"MEAS SUSPECT/INCONST"	"MEASUREMENT SUSPECT/INCONSISTENT"
"DFLCV014"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DFLCV014"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DFLCV014"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"DFLCV014"	"100"	100	"DETECTED"	"DETECTED"
"AN1CV014"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"AN1CV014"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"AN1CV014"	"-777"	-777	"REFUSAL"	"REFUSAL"
"AN1CV014"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"AN1CV014"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN1CV014"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"AN1CV014"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN1CV014"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"AN2CV014"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN2CV014"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN2CV014"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"AN2CV014"	"100"	100	"DETECTED"	"DETECTED"
"CIDV017"	"M001"		"Arsenic"	"Arsenic                           7440-38-2  (#211 in NHEXAS Region 5)"
"CIDV017"	"M002"		"Barium"	"Barium                           7440-39-3   (#212 in NHEXAS Region 5)"
"CIDV017"	"M003"		"Cadmium"	"Cadmium                       7440-43-9   (#213 in NHEXAS Region 5)"
"CIDV017"	"M004"		"Chromium"	"Chromium (Total)           7440-47-3   (#214 in NHEXAS Region 5)"
"CIDV017"	"M005"		"Copper"	"Copper                           7440-50-8  (#215 in NHEXAS Region 5)"
"CIDV017"	"M006"		"Lead"	"Lead                              7439-92-1  (#216 in NHEXAS Region 5)"
"CIDV017"	"M007"		"Manganese"	"Manganese                    7439-96-5  (#217 in NHEXAS Region 5)"
"CIDV017"	"M008"		"Nickel"	"Nickel                            7440-02-0  (#218 in NHEXAS Region 5)"
"CIDV017"	"M009"		"Selenium"	"Selenium                       7782-49-2  (#219 in NHEXAS Region 5)"
"CIDV017"	"M010"		"Vanadium"	"Vanadium                      7440-62-2  (#220 in NHEXAS Region 5)"
"CIDV017"	"M011"		"Zinc"	"Zinc                               7440-66-6  (#221 in NHEXAS Region 5)"
"CIDV017"	"M012"		"Mercury"	"Mercury                         7439-97-6  (#222 in NHEXAS Region 5)"
"CIDV017"	"V001"		"1,1,1-TCA"	"1,1,1-Trichloroethane       71-55-6 (#101 in NHEXAS Region 5)"
"CIDV017"	"V002"		"1,1,2,2-PCA"	"1,1,2,2-Tetrachloroethane 79-34-5 (#102 in NHEXAS Region 5)"
"CIDV017"	"V003"		"1,1,2-TCA"	"1,1,2-Trichloroethane       79-00-5 (#103 in NHEXAS Region 5)"
"CIDV017"	"V004"		"1,1-Dichloroethane"	"1,1-Dichloroethane          75-34-3 (#104 in NHEXAS Region 5)"
"CIDV017"	"V005"		"1,1-Dichloroethene"	"1,1-Dichloroethene          75-34-4 (#105 in NHEXAS Region 5)"
"CIDV017"	"V006"		"1,2-Dichlorobenzene"	"1,2-Dichlorobenzene        95-50-1 (#106 in NHEXAS Region 5)"
"CIDV017"	"V007"		"1,2-Dichloroethane"	"1,2-Dichloroethane        107-06-2 (#107 in NHEXAS Region 5)"
"CIDV017"	"V008"		"1,2-Dichloropropane"	"1,2-Dichloropropane        78-87-5 (#108 in NHEXAS Region 5)"
"CIDV017"	"V009"		"1,3-Dichlorobenzene"	"1,3-Dichlorobenzene      541-73-1 (#109 in NHEXAS Region 5)"
"CIDV017"	"V010"		"1,4-Dichlorobenzene"	"1,4-Dichlorobenzene      106-46-7 (#110 in NHEXAS Region 5)"
"CIDV017"	"V011"		"Benzene"	"Benzene                            71-43-2 (#111 in NHEXAS Region 5)"
"CIDV017"	"V012"		"Carbon Tetrachloride"	"Carbon Tetrachloride           56-23-5 (#112 in NHEXAS Region 5)"
"CIDV017"	"V013"		"Chlorobenzene"	"Chlorobenzene                  108-90-7 (#113 in NHEXAS Region 5)"
"CIDV017"	"V014"		"Chloroform"	"Chloroform                         67-66-3  (#114 in NHEXAS Region 5)"
"CIDV017"	"V015"		"Ethylbenzene"	"Ethylbenzene                    100-41-4 (#115 in NHEXAS Region 5)"
"CIDV017"	"V016"		"Methylene Chloride"	"Methylene Chloride            75-09-2   (#116 in NHEXAS Region 5)"
"CIDV017"	"V017"		"Styrene"	"Styrene                            100-42-5  (#117 in NHEXAS Region 5)"
"CIDV017"	"V018"		"Tetrachoroethylene"	"Tetrachoroethylene            127-18-4  (#118 in NHEXAS Region 5)"
"CIDV017"	"V019"		"Toluene"	"Toluene                            108-88-3  (#119 in NHEXAS Region 5)"
"CIDV017"	"V020"		"Trichloroethylene"	"Trichloroethylene               79-01-6   (#120 in NHEXAS Region 5)"
"CIDV017"	"V021"		"cis-1,2-Dichloroethe"	"cis-1,2-Dichloroethene       156-59-2 (#121 in NHEXAS Region 5)"
"CIDV017"	"V022"		"m,p-Xylene"	"m,p-Xylene m(108-38-3), p(106-42-3) (#122 in NHEXAS Region 5)"
"CIDV017"	"V023"		"o-Xylene"	"o-Xylene                           95-47-6    (#123 in NHEXAS Region 5)"
"CIDV017"	"XXXX"		"Not Applicable"	"Not applicable here- usually references a situation where the analyte was not part of the intended analysis"
"CIDV017"	"Z001"		"Particles"	"Particles                                         (#210 in NHEXAS Region 5)"
"CIDV017"	"Z002"		"Creatinine"	"Creatinine                       60-27-5 (#223 in NHEXAS Region 5)"
"CONCV017"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"CONCV017"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"CONCV017"	"-777"	-777	"REFUSAL"	"REFUSAL"
"CONCV017"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"CONCV017"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"CONCV017"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"CONCV017"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"CONCV017"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"DLCV017"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"DLCV017"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"DLCV017"	"-777"	-777	"REFUSAL"	"REFUSAL"
"DLCV017"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"DLCV017"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DLCV017"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"DLCV017"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DLCV017"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"USECV017"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"USECV017"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"USECV017"	"0"	0	"MEASUREMENT OKAY"	"MEASUREMENT OKAY"
"USECV017"	"1"	1	"SUSPECT, ACCEPTED"	"MEASUREMENT SUSPECT, BUT ACCEPTED"
"USECV017"	"2"	2	"MEASURE INVALID"	"MEASUREMENT INVALID"
"CMTCV017"	"??"		"MEAS QUAL-INDETRMNT"	"MEASUREMENT QUALITY INDETERMINATE"
"CMTCV017"	"AC"		"MEAS>UPPER CALIB PT"	"MEASUREMENT > UPPER CALIBRATION POINT"
"CMTCV017"	"BD"		"MEAS BELOW DL"	"MEASUREMENT BELOW DETECTION LIMIT"
"CMTCV017"	"FB"		"MEAS OK,IN ASSOC BLK"	"MEASUREMENT OKAY, ANALYTE IN ASSOC. BLK"
"CMTCV017"	"NA"		"MEASUREMENT NOTAVAIL"	"MEASUREMENT NOT AVAILABLE"
"CMTCV017"	"ND"		"MEAS NOT DETECTED"	"MEASUREMENT NOT DETECTED"
"CMTCV017"	"OK"		"MEASUREMENT OK"	"MEASUREMENT OKAY"
"CMTCV017"	"OS"		"MEAS BEYOND STD RNG"	"MEASUREMENT BEYOND STD. CALIBR. RANGE"
"CMTCV017"	"RI"		"MEAS OK,REJ ANALYSIS"	"MEASUREMENT OKAY, RE-INJECTION ANALYSIS"
"CMTCV017"	"XY"		"MEAS SUSPECT/INCONST"	"MEASUREMENT SUSPECT/INCONSISTENT"
"DFLCV017"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DFLCV017"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DFLCV017"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"DFLCV017"	"100"	100	"DETECTED"	"DETECTED"
"AN1CV017"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"AN1CV017"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"AN1CV017"	"-777"	-777	"REFUSAL"	"REFUSAL"
"AN1CV017"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"AN1CV017"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN1CV017"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"AN1CV017"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN1CV017"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"AN2CV017"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN2CV017"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN2CV017"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"AN2CV017"	"100"	100	"DETECTED"	"DETECTED"
"CIDV018"	"M001"		"Arsenic"	"Arsenic                           7440-38-2  (#211 in NHEXAS Region 5)"
"CIDV018"	"M002"		"Barium"	"Barium                           7440-39-3   (#212 in NHEXAS Region 5)"
"CIDV018"	"M003"		"Cadmium"	"Cadmium                       7440-43-9   (#213 in NHEXAS Region 5)"
"CIDV018"	"M004"		"Chromium"	"Chromium (Total)           7440-47-3   (#214 in NHEXAS Region 5)"
"CIDV018"	"M005"		"Copper"	"Copper                           7440-50-8  (#215 in NHEXAS Region 5)"
"CIDV018"	"M006"		"Lead"	"Lead                              7439-92-1  (#216 in NHEXAS Region 5)"
"CIDV018"	"M007"		"Manganese"	"Manganese                    7439-96-5  (#217 in NHEXAS Region 5)"
"CIDV018"	"M008"		"Nickel"	"Nickel                            7440-02-0  (#218 in NHEXAS Region 5)"
"CIDV018"	"M009"		"Selenium"	"Selenium                       7782-49-2  (#219 in NHEXAS Region 5)"
"CIDV018"	"M010"		"Vanadium"	"Vanadium                      7440-62-2  (#220 in NHEXAS Region 5)"
"CIDV018"	"M011"		"Zinc"	"Zinc                               7440-66-6  (#221 in NHEXAS Region 5)"
"CIDV018"	"M012"		"Mercury"	"Mercury                         7439-97-6  (#222 in NHEXAS Region 5)"
"CIDV018"	"V001"		"1,1,1-TCA"	"1,1,1-Trichloroethane       71-55-6 (#101 in NHEXAS Region 5)"
"CIDV018"	"V002"		"1,1,2,2-PCA"	"1,1,2,2-Tetrachloroethane 79-34-5 (#102 in NHEXAS Region 5)"
"CIDV018"	"V003"		"1,1,2-TCA"	"1,1,2-Trichloroethane       79-00-5 (#103 in NHEXAS Region 5)"
"CIDV018"	"V004"		"1,1-Dichloroethane"	"1,1-Dichloroethane          75-34-3 (#104 in NHEXAS Region 5)"
"CIDV018"	"V005"		"1,1-Dichloroethene"	"1,1-Dichloroethene          75-34-4 (#105 in NHEXAS Region 5)"
"CIDV018"	"V006"		"1,2-Dichlorobenzene"	"1,2-Dichlorobenzene        95-50-1 (#106 in NHEXAS Region 5)"
"CIDV018"	"V007"		"1,2-Dichloroethane"	"1,2-Dichloroethane        107-06-2 (#107 in NHEXAS Region 5)"
"CIDV018"	"V008"		"1,2-Dichloropropane"	"1,2-Dichloropropane        78-87-5 (#108 in NHEXAS Region 5)"
"CIDV018"	"V009"		"1,3-Dichlorobenzene"	"1,3-Dichlorobenzene      541-73-1 (#109 in NHEXAS Region 5)"
"CIDV018"	"V010"		"1,4-Dichlorobenzene"	"1,4-Dichlorobenzene      106-46-7 (#110 in NHEXAS Region 5)"
"CIDV018"	"V011"		"Benzene"	"Benzene                            71-43-2 (#111 in NHEXAS Region 5)"
"CIDV018"	"V012"		"Carbon Tetrachloride"	"Carbon Tetrachloride           56-23-5 (#112 in NHEXAS Region 5)"
"CIDV018"	"V013"		"Chlorobenzene"	"Chlorobenzene                  108-90-7 (#113 in NHEXAS Region 5)"
"CIDV018"	"V014"		"Chloroform"	"Chloroform                         67-66-3  (#114 in NHEXAS Region 5)"
"CIDV018"	"V015"		"Ethylbenzene"	"Ethylbenzene                    100-41-4 (#115 in NHEXAS Region 5)"
"CIDV018"	"V016"		"Methylene Chloride"	"Methylene Chloride            75-09-2   (#116 in NHEXAS Region 5)"
"CIDV018"	"V017"		"Styrene"	"Styrene                            100-42-5  (#117 in NHEXAS Region 5)"
"CIDV018"	"V018"		"Tetrachoroethylene"	"Tetrachoroethylene            127-18-4  (#118 in NHEXAS Region 5)"
"CIDV018"	"V019"		"Toluene"	"Toluene                            108-88-3  (#119 in NHEXAS Region 5)"
"CIDV018"	"V020"		"Trichloroethylene"	"Trichloroethylene               79-01-6   (#120 in NHEXAS Region 5)"
"CIDV018"	"V021"		"cis-1,2-Dichloroethe"	"cis-1,2-Dichloroethene       156-59-2 (#121 in NHEXAS Region 5)"
"CIDV018"	"V022"		"m,p-Xylene"	"m,p-Xylene m(108-38-3), p(106-42-3) (#122 in NHEXAS Region 5)"
"CIDV018"	"V023"		"o-Xylene"	"o-Xylene                           95-47-6    (#123 in NHEXAS Region 5)"
"CIDV018"	"XXXX"		"Not Applicable"	"Not applicable here- usually references a situation where the analyte was not part of the intended analysis"
"CIDV018"	"Z001"		"Particles"	"Particles                                         (#210 in NHEXAS Region 5)"
"CIDV018"	"Z002"		"Creatinine"	"Creatinine                       60-27-5 (#223 in NHEXAS Region 5)"
"CONCV018"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"CONCV018"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"CONCV018"	"-777"	-777	"REFUSAL"	"REFUSAL"
"CONCV018"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"CONCV018"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"CONCV018"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"CONCV018"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"CONCV018"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"DLCV018"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"DLCV018"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"DLCV018"	"-777"	-777	"REFUSAL"	"REFUSAL"
"DLCV018"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"DLCV018"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DLCV018"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"DLCV018"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DLCV018"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"USECV018"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"USECV018"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"USECV018"	"0"	0	"MEASUREMENT OKAY"	"MEASUREMENT OKAY"
"USECV018"	"1"	1	"SUSPECT, ACCEPTED"	"MEASUREMENT SUSPECT, BUT ACCEPTED"
"USECV018"	"2"	2	"MEASURE INVALID"	"MEASUREMENT INVALID"
"CMTCV018"	"??"		"MEAS QUAL-INDETRMNT"	"MEASUREMENT QUALITY INDETERMINATE"
"CMTCV018"	"AC"		"MEAS>UPPER CALIB PT"	"MEASUREMENT > UPPER CALIBRATION POINT"
"CMTCV018"	"BD"		"MEAS BELOW DL"	"MEASUREMENT BELOW DETECTION LIMIT"
"CMTCV018"	"FB"		"MEAS OK,IN ASSOC BLK"	"MEASUREMENT OKAY, ANALYTE IN ASSOC. BLK"
